9726793.23260498	1.5292181451877696
6394034.871917725	1.1834983660010039
5512488.421142578	1.064897513577307
4991229.53225708	0.9848655917594442
4600590.8855896	0.9352136076195166          5
4118395.0504608154	0.8792209423190798
3834641.287475586	0.8639298985872301
3589002.945236206	0.8226825600504526
3267025.418029785	0.7791216862533474
3377441.6154022217	0.8065751575486502  10
2987596.76852417	0.7468909630406415
2677696.1938934326	0.7101427321940719
2694546.378845215	0.7248601271494408
2518533.0421447754	0.6897281242781901
2482788.0863342285	0.699868810865155   15
2398973.4405670166	0.685146604795591
2330690.2439727783	0.6610651141527342
2218643.93107605	0.6488891233457252
2128242.9882888794	0.637760175515723
2134140.6684799194	0.6422898796008667  20
2056091.3998794556	0.6380539267338463
1936622.400177002	0.6162663712602807
1960721.9102096558	0.618077297374839
1966200.8286132812	0.631565203613718 
1868211.8660202026	0.6032517006169655  25
1790217.6467437744	0.5920717017070274
1761281.8755187988	0.5978515249225893
1702944.7461776733	0.5801360534605919
1701488.1377334595	0.5881085008077207
1657545.1432724	0.5757581231446238          30
1652783.6904525757	0.5879314628400607
1584285.3931884766	0.5659493764251238
1610942.335800171	0.5741004728479311
1533996.6061935425	0.5629224036092637
1539053.4151229858	0.5681724957030383   35
1545344.7630386353	0.5672238768092939
1546350.6888961792	0.5644536494510248
1534541.012588501	0.5721925425968948
1459499.770210266	0.5490179692023958
1468937.2165374756	0.5584094104415271   40
1446724.7609481812	0.5582064045374864
1431742.2178573608	0.5523653035561438
1433914.6143569946	0.5516839140254888
1361826.873008728	0.5341961249214364
1368117.417755127	0.5459823262717691   45
1357608.2121582031	0.5407854676159332
1335751.1899642944	0.5341440199917997
1320957.0076217651	0.5340260138764279
1313456.3294830322	0.5440066963346908
1326031.4228286743	0.5381316583006992   50
1084075.544845581	0.5064549526141491
1065759.791442871	0.5046640625587315
1058618.0354919434	0.49981423114513746
1073158.1154632568	0.5060932521373616
1033034.5418930054	0.4984990546363406   55
1080615.6286468506	0.5096493364108028
1046859.4355163574	0.5015351585025201
1002931.2348098755	0.4880764099325461
1036567.3777122498	0.5011147788682138
1058848.2909927368	0.5139439128688537   60
970700.1317062378	0.48993708790658275
1030810.7607345581	0.5061290383309824
1006725.5430908203	0.4958550854062196
1000560.9879760742	0.49556630813822267
999046.826461792	0.4959691257608938
954309.5054855347	0.48604805401555495
1003381.9064178467	0.5063899976594257
973874.8637237549	0.49789225758286193
975459.9477996826	0.49685457160376245
966633.7370758057	0.49317858259018976
955804.0300445557	0.4927544830352417
983014.1480026245	0.5005884253623663
973225.7810134888	0.500724506106053
943059.3602638245	0.4899526253975637
977494.5099716187	0.4977963590717991
948808.0493087769	0.4881853594997665
907770.7916603088	0.480164015898481
939932.0886535645	0.49403958509356016
923649.5103530884	0.4840287275146693
926686.6874542236	0.490467306728533
939369.5862121582	0.4962123279547086
921168.6245574951	0.49187992189399665
889723.2447357178	0.4799077219940955
907260.4776992798	0.4854883938896819
915569.0122261047	0.48676317793433554
970606.1239318848	0.504522112540144
896413.4293746948	0.4795454642298864
888952.7554397583	0.4853075742794317
944923.4189071655	0.49037813820905285
894938.9281921387	0.48506045860995073
902965.2104263306	0.4824274076381698
898674.887336731	0.49561610271484824
877934.9537887573	0.4804790599773696
934586.1413040161	0.503705664894369
851815.7301597595	0.4754055555531522
870444.9945449829	0.4747157494966814
874130.3347396851	0.48218169348547235
877053.6872520447	0.4848520857267431
846176.247089386	0.4698681511436007
886906.3165817261	0.4930233425620827
800325.629535675	0.4800437256199075
795192.3877983093	0.47523803859803593
788626.1815910339	0.47525173649773933
759301.9195404053	0.4681025411191513
754232.8586044312	0.47076616287085926
788065.305644989	0.47690037851862144
780031.227935791	0.47979932337329956
795975.627166748	0.48401020967867225
771333.0137863159	0.46479983440076467
766735.7472114563	0.4709346979361726
750952.3621482849	0.4675780565739842
763907.6338424683	0.4716756757625262
746266.4615821838	0.4666505011045956
747684.2068939209	0.46803873116732575
756591.6295166016	0.4790547800657805
760385.7945556641	0.4704020536446478
750102.3665275574	0.46939339809614467
774095.5689315796	0.480149819944927
737176.1187858582	0.4660697073486517
751459.3399162292	0.47639295801491244
746195.0804443359	0.46977927490661386
722218.061340332	0.4664549090739456
754112.2319030762	0.4664591272630787
749705.3586196899	0.4708813298275345
761066.614074707	0.4712994122019154
756632.4207267761	0.4769631437084172
755956.4969291687	0.47451692508911947
744677.3824577332	0.46966809058358194
715524.2965011597	0.46200187638169155
744192.4830856323	0.46800658355641644
754588.9472160339	0.4705364574037958
732517.9399909973	0.4698268729043775
756384.4433021545	0.4739384466665797
731834.0523452759	0.47652555384411244
720987.6827583313	0.46590686994750286
740152.6151504517	0.4633404376254475
746123.3564910889	0.47547725299955346
755056.4344367981	0.4738945074786898
725496.5936965942	0.46103431301526143
737358.5255508423	0.47082343913643854
726700.6666908264	0.4722096598925418
739372.0131340027	0.4689598476543324
709945.4855651855	0.46200060959381517
721140.624458313	0.4647247407992836
724565.4590911865	0.4687678853661055
719216.891746521	0.4658012885629432
712394.9141464233	0.4644222918723244
703246.5087127686	0.4631417305499781
718469.8747291565	0.46914877658855403
756457.8741607666	0.4817339878572966
686402.5245666504	0.46704857939039357
705757.6032333374	0.47039988439064473
685564.8518562317	0.47022004804603057
664457.9378128052	0.4663465675985208
697612.8110427856	0.47285130576347
662421.1162261963	0.45624474236683454
677597.4009361267	0.46510544366174145
677288.2735900879	0.46276643124292605
679409.9121055603	0.4688734134979313
668597.9432640076	0.45805941031721886
676075.9306564331	0.46410595018824097
684331.2950897217	0.46474797829432646
670983.2338943481	0.45908873989537824
664971.02709198	0.4712730504834326
659953.2297897339	0.4594363847791101
659566.5617866516	0.4589050323338597
681738.2600708008	0.4742318189018988
